Date,Open,High,Low,Close,Volume,Adj Close,perc_change
2015-04-16,180.259995,180.850006,175.520004,176.389999,1522600,176.389999,-2.14689676431
2015-04-17,174.869995,177.850006,174.389999,177.100006,537400,177.100006,1.2752393571
2015-04-20,178.059998,178.059998,175.869995,176.880005,714100,176.880005,-0.662694043162
2015-04-21,178.009995,180.619995,177.539993,179.630005,406600,179.630005,0.910066875739
2015-04-22,180.100006,182.350006,178.059998,182.020004,613600,182.020004,1.0660732571
2015-04-23,180.0,181.360001,177.089996,178.539993,956900,178.539993,-0.811115
2015-04-24,178.839996,179.460007,178.0,179.259995,460900,179.259995,0.234846236521
2015-04-27,180.089996,180.759995,177.0,178.009995,558900,178.009995,-1.15497864745
2015-04-28,177.910004,179.25,175.779999,177.699997,461400,177.699997,-0.118041141745
2015-04-29,177.330002,178.110001,174.699997,174.75,753600,174.75,-1.45491567749
2015-04-30,175.009995,176.570007,172.970001,173.5,765800,173.5,-0.862805007223
2015-05-01,174.580002,178.050003,174.320007,177.690002,843800,177.690002,1.78141824056
2015-05-04,178.869995,179.979996,177.589996,178.970001,602000,178.970001,0.0559098802457
2015-05-05,178.559998,179.160004,175.970001,176.550003,465400,176.550003,-1.12566925544
2015-05-06,176.589996,176.720001,174.169998,175.470001,536900,175.470001,-0.634234682241
2015-05-07,175.5,180.050003,174.889999,179.190002,805500,179.190002,2.10256524217
2015-05-08,184.179993,188.0,182.0,184.25,1339900,184.25,0.038010100261
2015-05-11,184.490005,185.490005,182.479996,182.570007,872500,182.570007,-1.0407057011
2015-05-12,181.029999,181.979996,179.929993,180.830002,483300,180.830002,-0.110477269571
2015-05-13,181.199997,181.889999,179.869995,181.350006,385600,181.350006,0.0827864252117
2015-05-14,182.800003,183.669998,180.470001,183.119995,554700,183.119995,0.175050325355
2015-05-15,183.059998,184.0,181.919998,183.050003,450600,183.050003,-0.00545995854321
2015-05-18,182.979996,186.160004,182.320007,185.789993,618400,185.789993,1.53568535437
2015-05-19,186.740005,189.5,185.600006,188.889999,756100,188.889999,1.15133016088
2015-05-20,189.199997,189.520004,187.399994,188.449997,433500,188.449997,-0.396405925947
2015-05-21,187.889999,189.630005,187.389999,188.619995,451000,188.619995,0.388523074078
2015-05-22,188.309998,189.089996,187.0,187.179993,289800,187.179993,-0.600077007064
2015-05-26,187.220001,187.600006,185.880005,186.559998,338700,186.559998,-0.352528039993
2015-05-27,186.720001,189.929993,184.470001,189.5,490400,189.5,1.48885978209
2015-05-28,188.789993,190.160004,188.389999,188.830002,347500,188.830002,0.021192330888
2015-05-29,189.050003,189.160004,186.490005,186.639999,363700,186.639999,-1.27479712338
2015-06-01,186.889999,189.669998,186.360001,188.800003,362600,188.800003,1.02199369159
2015-06-02,188.5,189.800003,187.720001,189.449997,379400,189.449997,0.503977188329
2015-06-03,189.490005,189.820007,188.039993,189.470001,427900,189.470001,-0.010556757334
2015-06-04,188.669998,189.869995,188.279999,188.570007,358700,188.570007,-0.0529978274553
2015-06-05,187.979996,188.800003,187.190002,188.600006,420800,188.600006,0.329827648257
2015-06-08,188.059998,188.940002,186.839996,186.869995,304000,186.869995,-0.632778375335
2015-06-09,186.839996,187.929993,186.100006,186.949997,311700,186.949997,0.0588744392823
2015-06-10,188.070007,192.660004,187.210007,192.440002,611400,192.440002,2.32360016874
2015-06-11,191.889999,194.139999,189.979996,189.990005,496000,189.990005,-0.990147485487
2015-06-12,189.110001,191.130005,188.600006,190.619995,233900,190.619995,0.798473899855
2015-06-15,189.119995,190.520004,188.320007,189.050003,374100,189.050003,-0.037009307239
2015-06-16,189.179993,191.339996,188.570007,191.080002,295200,191.080002,1.00433929078
2015-06-17,191.429993,193.589996,190.130005,192.389999,236900,192.389999,0.501491947503
2015-06-18,192.880005,194.139999,191.479996,191.649994,536300,191.649994,-0.637707884755
2015-06-19,191.119995,193.720001,190.970001,192.779999,601100,192.779999,0.868566368474
2015-06-22,193.770004,195.300003,193.490005,194.339996,405700,194.339996,0.294159048477
2015-06-23,194.380005,194.960007,192.710007,193.289993,307700,193.289993,-0.560763438606
2015-06-24,193.570007,194.740005,191.860001,191.869995,309800,191.869995,-0.878241431277
2015-06-25,193.070007,193.070007,191.160004,191.899994,551900,191.899994,-0.606004535961
2015-06-26,192.259995,193.270004,191.490005,193.169998,1176300,193.169998,0.473318955407
2015-06-29,192.300003,192.990005,188.509995,188.740005,510500,188.740005,-1.85127298204
2015-06-30,189.970001,192.490005,189.429993,190.899994,473400,190.899994,0.489547294365
2015-07-01,192.800003,194.460007,192.039993,194.100006,468000,194.100006,0.674275404446
2015-07-02,194.649994,195.529999,191.720001,193.550003,381200,193.550003,-0.565112270181
2015-07-06,192.479996,193.520004,190.880005,191.529999,589200,191.529999,-0.493556223889
2015-07-07,191.339996,194.699997,189.789993,194.229996,695000,194.229996,1.51040036606
2015-07-08,192.860001,194.089996,189.0,189.619995,539700,189.619995,-1.67997821383
2015-07-09,192.410004,193.820007,189.320007,189.410004,490500,189.410004,-1.55917048887
2015-07-10,192.820007,194.639999,190.050003,194.009995,542600,194.009995,0.617149650866
2015-07-13,196.050003,196.25,194.110001,195.449997,401900,195.449997,-0.306047432195
2015-07-14,195.179993,196.839996,194.139999,196.050003,278600,196.050003,0.445747531101
2015-07-15,195.800003,197.199997,193.770004,194.759995,362800,194.759995,-0.531158316683
2015-07-16,195.589996,195.869995,193.509995,195.210007,288500,195.210007,-0.194278341311
2015-07-17,195.270004,196.449997,191.860001,193.570007,295000,193.570007,-0.870587886094
2015-07-20,194.009995,197.5,193.830002,196.820007,481400,196.820007,1.44838517211
2015-07-21,196.75,196.75,193.570007,195.149994,504900,195.149994,-0.813217789072
2015-07-22,195.070007,200.520004,194.929993,197.820007,763600,197.820007,1.40975029544
2015-07-23,198.559998,202.220001,197.880005,197.990005,711100,197.990005,-0.287063359056
2015-07-24,198.889999,199.130005,194.020004,196.0,621500,196.0,-1.45306401253
2015-07-27,194.820007,195.059998,190.089996,191.550003,665800,191.550003,-1.67847442896
2015-07-28,193.100006,196.580002,192.520004,196.100006,426400,196.100006,1.55359912314
2015-07-29,196.970001,200.009995,196.210007,199.580002,341200,199.580002,1.32507538546
2015-07-30,198.669998,201.199997,197.990005,200.660004,367000,200.660004,1.00166407612
2015-07-31,201.460007,202.369995,199.460007,201.589996,368700,201.589996,0.0645234763642
2015-08-03,204.0,204.389999,199.5,200.830002,781500,200.830002,-1.55392058824
2015-08-04,201.130005,202.880005,200.020004,202.789993,466700,202.789993,0.825330860008
2015-08-05,204.339996,204.339996,200.800003,202.759995,675800,202.759995,-0.773221606601
2015-08-06,202.139999,203.589996,195.600006,197.639999,1014900,197.639999,-2.22617988635
2015-08-07,205.25,207.389999,202.919998,203.850006,2044700,203.850006,-0.682092082826
2015-08-10,204.899994,207.75,204.600006,205.419998,1052300,205.419998,0.253784292449
2015-08-11,203.889999,206.009995,203.309998,204.919998,805700,204.919998,0.50517387074
2015-08-12,203.369995,206.050003,200.550003,205.300003,1007100,205.300003,0.949013152112
2015-08-13,205.289993,207.389999,204.910004,205.889999,705500,205.889999,0.292272405114
2015-08-14,205.699997,207.789993,205.199997,207.380005,675900,207.380005,0.816727284639
2015-08-17,206.779999,209.009995,206.0,208.429993,444500,208.429993,0.797946613783
2015-08-18,209.279999,211.979996,208.25,211.330002,817400,211.330002,0.97955036783
2015-08-19,209.860001,212.160004,208.279999,210.839996,706600,210.839996,0.466975600558
2015-08-20,209.360001,211.009995,204.270004,204.410004,517000,204.410004,-2.36434704641
2015-08-21,202.339996,205.009995,199.800003,200.179993,643600,200.179993,-1.06751163522
2015-08-24,191.889999,198.300003,183.520004,190.330002,1184400,190.330002,-0.812964202475
2015-08-25,195.789993,196.339996,189.179993,189.179993,1097200,189.179993,-3.37606631407
2015-08-26,193.699997,194.990005,188.009995,192.809998,1174700,192.809998,-0.459472903348
2015-08-27,194.990005,196.210007,191.220001,194.369995,745500,194.369995,-0.317970144162
2015-08-28,194.009995,198.399994,193.369995,197.589996,797600,197.589996,1.84526627095
2015-08-31,197.130005,200.410004,196.369995,196.970001,567800,196.970001,-0.0811667406999
2015-09-01,193.5,195.110001,192.070007,192.860001,635400,192.860001,-0.330748837209
2015-09-02,195.070007,197.869995,194.050003,197.869995,478400,197.869995,1.43537596736
2015-09-03,198.679993,201.550003,198.300003,200.380005,667400,200.380005,0.855653342005
2015-09-04,197.869995,200.389999,196.660004,197.5,508700,197.5,-0.186988936852
2015-09-08,201.419998,204.360001,201.070007,204.190002,765700,204.190002,1.37523782519
2015-09-09,206.580002,206.800003,201.130005,201.490005,679900,201.490005,-2.46393501342
2015-09-10,200.679993,203.580002,200.649994,202.210007,514500,202.210007,0.762414816309
2015-09-11,201.919998,207.679993,201.919998,206.710007,649300,206.710007,2.37223110511
2015-09-14,206.970001,207.119995,204.529999,205.369995,551700,205.369995,-0.77306179266
2015-09-15,206.839996,208.020004,205.160004,206.610001,509600,206.610001,-0.111194645353
2015-09-16,206.330002,206.729996,204.75,205.75,502700,205.75,-0.281104053884
2015-09-17,205.779999,209.979996,205.089996,206.970001,674800,206.970001,0.578288466218
2015-09-18,204.550003,205.509995,201.529999,202.190002,756700,202.190002,-1.1537526108
2015-09-21,203.149994,205.279999,200.509995,201.100006,689300,201.100006,-1.00910069434
2015-09-22,199.550003,199.830002,196.389999,198.389999,537700,198.389999,-0.581309938642
2015-09-23,198.839996,199.809998,195.649994,196.979996,408300,196.979996,-0.93542548653
2015-09-24,195.089996,196.009995,191.580002,192.820007,1090500,192.820007,-1.16355991929
2015-09-25,194.889999,195.669998,190.740005,191.490005,1091800,191.490005,-1.74457079247
2015-09-28,190.350006,190.440002,178.889999,179.520004,1612600,179.520004,-5.6895201779
2015-09-29,179.899994,181.389999,174.490005,176.190002,1877300,176.190002,-2.0622524312
2015-09-30,178.039993,182.320007,177.979996,181.789993,1370500,181.789993,2.10626833714
2015-10-01,182.960007,186.720001,180.880005,186.130005,1584900,186.130005,1.7326179923
2015-10-02,184.770004,189.070007,182.570007,188.970001,978700,188.970001,2.27309460901
2015-10-05,189.960007,195.509995,189.960007,195.119995,1127400,195.119995,2.71635492201
2015-10-06,196.610001,197.880005,189.360001,191.020004,1217200,191.020004,-2.84319056588
2015-10-07,192.139999,195.229996,189.580002,194.820007,1002300,194.820007,1.39482045069
2015-10-08,194.100006,197.770004,193.910004,197.520004,1172500,197.520004,1.76197727681
2015-10-09,197.429993,198.25,195.360001,196.320007,439400,196.320007,-0.562217514742
2015-10-12,196.880005,198.630005,196.110001,197.800003,432900,197.800003,0.467288691912
2015-10-13,196.509995,197.470001,193.610001,193.75,502200,193.75,-1.40450616774
2015-10-14,193.690002,194.610001,189.820007,190.110001,625100,190.110001,-1.8483148139
2015-10-15,190.580002,192.050003,187.350006,191.490005,783800,191.490005,0.477491337208
2015-10-16,192.229996,196.639999,191.820007,196.110001,1120500,196.110001,2.01841808289
2015-10-19,195.949997,198.699997,195.949997,198.0,579800,198.0,1.04618679836
2015-10-20,197.789993,199.729996,195.550003,195.919998,538400,195.919998,-0.945444696992
2015-10-21,197.589996,198.289993,193.669998,195.009995,631900,195.009995,-1.30573462839
2015-10-22,195.419998,198.539993,194.009995,196.259995,823000,196.259995,0.429841883429
2015-10-23,197.619995,198.110001,193.100006,195.479996,679100,195.479996,-1.08288586891
2015-10-26,195.570007,197.619995,193.149994,196.839996,473200,196.839996,0.649378204501
2015-10-27,195.630005,197.630005,192.380005,195.229996,551300,195.229996,-0.204472212736
2015-10-28,195.850006,197.360001,194.25,196.399994,556100,196.399994,0.280821027904
2015-10-29,196.089996,196.300003,188.029999,192.389999,1240000,192.389999,-1.88688718215
2015-10-30,193.190002,197.300003,192.389999,195.5,974900,195.5,1.19571301625
2015-11-02,196.220001,198.710007,194.429993,198.320007,649900,198.320007,1.07023034823
2015-11-03,199.639999,199.639999,196.419998,198.190002,590400,198.190002,-0.726305854169
2015-11-04,198.910004,200.589996,196.889999,198.169998,574800,198.169998,-0.372030559107
2015-11-05,198.0,199.179993,194.740005,197.460007,1189400,197.460007,-0.272723737374
2015-11-06,194.210007,201.880005,182.979996,187.139999,3088000,187.139999,-3.64039325739
2015-11-09,186.029999,188.729996,184.300003,186.389999,1103100,186.389999,0.193517175689
2015-11-10,185.970001,188.929993,185.490005,188.210007,713900,188.210007,1.20449856856
2015-11-11,189.059998,189.570007,186.570007,187.690002,636200,187.690002,-0.724635573095
2015-11-12,186.460007,186.460007,184.210007,184.559998,717600,184.559998,-1.01899009368
2015-11-13,184.210007,184.929993,180.440002,180.75,660000,180.75,-1.87829480947
2015-11-16,180.220001,182.800003,180.0,182.679993,696900,182.679993,1.36499388877
2015-11-17,183.699997,186.149994,181.910004,182.470001,708900,182.470001,-0.669567784479
2015-11-18,182.779999,189.199997,182.449997,188.979996,678800,188.979996,3.39205440088
2015-11-19,189.309998,191.660004,188.860001,191.380005,768600,191.380005,1.09344832384
2015-11-20,191.589996,193.270004,190.899994,192.289993,676500,192.289993,0.365361978503
2015-11-23,192.0,195.330002,192.0,194.309998,666300,194.309998,1.20312395833
2015-11-24,193.830002,195.360001,191.740005,192.559998,683600,192.559998,-0.655215388173
2015-11-25,192.460007,193.75,191.639999,193.160004,243400,193.160004,0.363710368149
2015-11-27,193.199997,193.550003,192.0,192.710007,148400,192.710007,-0.253618016361
2015-11-30,192.800003,193.559998,190.179993,190.720001,543700,190.720001,-1.07883919483
2015-12-01,192.020004,192.550003,189.279999,191.020004,603800,191.020004,-0.520779074663
2015-12-02,191.259995,192.270004,189.070007,190.059998,431300,190.059998,-0.62741662207
2015-12-03,190.399994,190.399994,183.139999,184.139999,713100,184.139999,-3.28781260361
2015-12-04,184.970001,189.690002,184.139999,189.479996,579300,189.479996,2.43823051069
2015-12-07,189.479996,191.789993,188.199997,190.830002,554300,190.830002,0.712479432393
2015-12-08,189.619995,193.940002,189.399994,192.399994,918500,192.399994,1.46608958617
2015-12-09,190.75,195.660004,189.600006,190.229996,641200,190.229996,-0.272610222805
2015-12-10,190.910004,192.479996,188.75,190.699997,466200,190.699997,-0.110003140537
2015-12-11,188.320007,191.990005,188.320007,190.389999,649600,190.389999,1.09918857427
2015-12-14,191.059998,192.839996,187.289993,191.759995,651200,191.759995,0.366375487976
2015-12-15,192.809998,195.339996,191.779999,193.690002,674000,193.690002,0.456409941978
2015-12-16,194.759995,200.419998,194.050003,199.850006,674300,199.850006,2.61347870747
2015-12-17,200.350006,200.360001,193.220001,193.339996,685100,193.339996,-3.49888185179
2015-12-18,193.0,193.0,187.529999,188.020004,1184800,188.020004,-2.58030880829
2015-12-21,188.610001,191.080002,187.580002,189.449997,472600,189.449997,0.445361325246
2015-12-22,190.160004,190.570007,187.789993,189.759995,371100,189.759995,-0.21035390807
2015-12-23,190.770004,192.770004,189.610001,192.529999,481300,192.529999,0.922574284792
2015-12-24,192.130005,192.949997,190.520004,190.710007,227900,190.710007,-0.739081852415
2015-12-28,189.610001,190.910004,187.399994,190.440002,343200,190.440002,0.437741150584
2015-12-29,191.460007,192.990005,190.699997,192.509995,346100,192.509995,0.548411136327
2015-12-30,192.009995,193.929993,189.779999,189.889999,381000,189.889999,-1.10410710651
2015-12-31,189.289993,191.100006,188.779999,189.389999,401200,189.389999,0.0528321642444
2016-01-04,189.0,189.0,183.399994,186.449997,798800,186.449997,-1.34920793651
2016-01-05,187.369995,188.320007,185.399994,186.050003,601700,186.050003,-0.704484194494
2016-01-06,183.080002,185.240005,180.490005,182.119995,579400,182.119995,-0.524364752847
2016-01-07,178.440002,181.179993,175.820007,176.75,709500,176.75,-0.947098173648
2016-01-08,177.779999,179.089996,176.380005,176.820007,954200,176.820007,-0.539988753178
2016-01-11,177.589996,179.229996,173.429993,175.679993,861100,175.679993,-1.07551272201
2016-01-12,177.539993,180.339996,174.759995,178.970001,561300,178.970001,0.805456830225
2016-01-13,179.419998,182.0,169.100006,169.5,668000,169.5,-5.528925488
2016-01-14,169.660004,172.360001,167.009995,170.570007,780900,170.570007,0.536368606946
2016-01-15,166.5,168.169998,163.160004,165.440002,763000,165.440002,-0.636635435435
2016-01-19,166.729996,168.350006,161.399994,163.339996,841000,163.339996,-2.03322742238
2016-01-20,160.25,164.779999,153.149994,162.559998,1405600,162.559998,1.44149641186
2016-01-21,163.089996,166.929993,162.199997,165.25,977400,165.25,1.32442458334
2016-01-22,168.0,170.330002,165.289993,166.990005,642000,166.990005,-0.6011875
2016-01-25,166.059998,167.070007,164.199997,164.429993,537900,164.429993,-0.98157594823
2016-01-26,165.279999,167.789993,164.190002,166.369995,492300,166.369995,0.659484515123
2016-01-27,165.990005,167.669998,163.570007,164.690002,505500,164.690002,-0.783181493368
2016-01-28,166.119995,167.710007,162.699997,163.380005,580500,163.380005,-1.64940409491
2016-01-29,164.259995,166.529999,163.649994,166.410004,922100,166.410004,1.30890604252
2016-02-01,166.009995,168.399994,163.729996,167.619995,670800,167.619995,0.969821124324
2016-02-02,166.690002,166.949997,162.600006,163.160004,592500,163.160004,-2.11770229627
2016-02-03,165.0,165.380005,157.660004,161.490005,905900,161.490005,-2.12726969697
2016-02-04,161.270004,165.729996,160.660004,165.029999,662000,165.029999,2.33149061
2016-02-05,164.940002,164.960007,159.449997,159.919998,650500,159.919998,-3.04353336918
2016-02-08,157.729996,158.199997,149.429993,151.779999,1046600,151.779999,-3.77226726107
2016-02-09,149.720001,155.789993,148.559998,153.699997,1074200,153.699997,2.6582927955
2016-02-10,155.479996,159.479996,154.350006,157.860001,827500,157.860001,1.53074675922
2016-02-11,155.509995,156.669998,151.300003,152.820007,716100,152.820007,-1.72978463539
2016-02-12,155.399994,155.630005,152.850006,155.210007,688800,155.210007,-0.122256761477
2016-02-16,157.550003,159.889999,154.889999,159.520004,962400,159.520004,1.25039731037
2016-02-17,160.410004,164.199997,159.949997,163.070007,762900,163.070007,1.65825256136
2016-02-18,163.080002,164.289993,160.990005,163.070007,614800,163.070007,-0.00612889371929
2016-02-19,162.589996,166.559998,161.309998,165.679993,698000,165.679993,1.90048408636
2016-02-22,166.25,167.839996,164.919998,166.470001,695800,166.470001,0.132331428571
2016-02-23,165.789993,167.419998,165.130005,166.580002,637100,166.580002,0.476511872463
2016-02-24,164.300003,171.240005,163.259995,170.669998,978500,170.669998,3.8770510552
2016-02-25,170.429993,173.369995,166.970001,171.039993,1186600,171.039993,0.357918221589
2016-02-26,175.039993,179.600006,175.039993,178.490005,1666800,178.490005,1.97098499655
2016-02-29,178.740005,182.960007,178.5,179.729996,1198200,179.729996,0.553872089239
2016-03-01,182.059998,185.520004,180.600006,184.860001,804900,184.860001,1.53795618519
2016-03-02,184.529999,186.210007,183.350006,186.050003,699400,186.050003,0.823716473331
2016-03-03,185.190002,187.479996,184.869995,186.889999,823800,186.889999,0.917974502749
2016-03-04,186.5,189.759995,185.419998,186.820007,677700,186.820007,0.171585522788
